municipio,ano,tipo_crime,casos_total,populacao,taxa_por_100mil_hab
LAGOA DOS TRES CANTOS,2025,Feminicídio Consumado,0,1781.0,0.0
LAGOA VERMELHA,2025,Feminicídio Consumado,0,28622.0,0.0
LAGOAO,2025,Feminicídio Consumado,0,5421.0,0.0
LAJEADO,2025,Feminicídio Consumado,1,96879.0,1.0322154440074731
LAJEADO DO BUGRE,2025,Feminicídio Consumado,0,2661.0,0.0
LAVRAS DO SUL,2025,Feminicídio Consumado,0,7290.0,0.0
LIBERATO SALZANO,2025,Feminicídio Consumado,0,4845.0,0.0
LINDOLFO COLLOR,2025,Feminicídio Consumado,0,6420.0,0.0
LINHA NOVA,2025,Feminicídio Consumado,0,1721.0,0.0
MACAMBARA,2025,Feminicídio Consumado,0,4485.0,0.0
MACHADINHO,2025,Feminicídio Consumado,1,5867.0,17.044486108743822
MAMPITUBA,2025,Feminicídio Consumado,0,3203.0,0.0
MANOEL VIANA,2025,Feminicídio Consumado,0,6915.0,0.0
MAQUINE,2025,Feminicídio Consumado,0,7593.0,0.0
MARATA,2025,Feminicídio Consumado,0,2521.0,0.0
MARAU,2025,Feminicídio Consumado,1,46748.0,2.1391289466929067
MARCELINO RAMOS,2025,Feminicídio Consumado,0,4382.0,0.0
MARIANA PIMENTEL,2025,Feminicídio Consumado,0,4005.0,0.0
MARIANO MORO,2025,Feminicídio Consumado,0,1884.0,0.0
MARQUES DE SOUZA,2025,Feminicídio Consumado,0,4050.0,0.0
MATA,2025,Feminicídio Consumado,0,4782.0,0.0
MATO CASTELHANO,2025,Feminicídio Consumado,0,2611.0,0.0
MATO LEITAO,2025,Feminicídio Consumado,0,5001.0,0.0
MATO QUEIMADO,2025,Feminicídio Consumado,0,1833.0,0.0
MAXIMILIANO DE ALMEIDA,2025,Feminicídio Consumado,0,4251.0,0.0
MINAS DO LEAO,2025,Feminicídio Consumado,0,7661.0,0.0
MIRAGUAI,2025,Feminicídio Consumado,1,4501.0,22.217285047767163
MONTAURI,2025,Feminicídio Consumado,0,1530.0,0.0
MONTE ALEGRE DOS CAMPOS,2025,Feminicídio Consumado,0,3251.0,0.0
MONTE BELO DO SUL,2025,Feminicídio Consumado,0,2608.0,0.0
MONTENEGRO,2025,Feminicídio Consumado,0,66352.0,0.0
MORMACO,2025,Feminicídio Consumado,0,2815.0,0.0
MORRINHOS DO SUL,2025,Feminicídio Consumado,0,3133.0,0.0
MORRO REDONDO,2025,Feminicídio Consumado,0,6168.0,0.0
MORRO REUTER,2025,Feminicídio Consumado,0,6167.0,0.0
MOSTARDAS,2025,Feminicídio Consumado,0,12347.0,0.0
MUCUM,2025,Feminicídio Consumado,0,4692.0,0.0
MUITOS CAPOES,2025,Feminicídio Consumado,0,2937.0,0.0
MULITERNO,2025,Feminicídio Consumado,0,1754.0,0.0
NAO ME TOQUE,2025,Feminicídio Consumado,0,18335.0,0.0
NICOLAU VERGUEIRO,2025,Feminicídio Consumado,0,1982.0,0.0
NONOAI,2025,Feminicídio Consumado,0,14074.0,0.0
NOVA ALVORADA,2025,Feminicídio Consumado,0,3229.0,0.0
NOVA ARACA,2025,Feminicídio Consumado,1,5098.0,19.61553550411926
NOVA BASSANO,2025,Feminicídio Consumado,0,9867.0,0.0
NOVA BOA VISTA,2025,Feminicídio Consumado,0,2089.0,0.0
NOVA BRESCIA,2025,Feminicídio Consumado,0,3104.0,0.0
NOVA CANDELARIA,2025,Feminicídio Consumado,0,3138.0,0.0
NOVA ESPERANCA DO SUL,2025,Feminicídio Consumado,0,4976.0,0.0
NOVA HARTZ,2025,Feminicídio Consumado,0,20558.0,0.0
NOVA PADUA,2025,Feminicídio Consumado,0,2389.0,0.0
NOVA PALMA,2025,Feminicídio Consumado,0,5676.0,0.0
NOVA PETROPOLIS,2025,Feminicídio Consumado,0,23934.0,0.0
NOVA PRATA,2025,Feminicídio Consumado,0,26637.0,0.0
NOVA RAMADA,2025,Feminicídio Consumado,0,2198.0,0.0
NOVA ROMA DO SUL,2025,Feminicídio Consumado,0,3545.0,0.0
NOVA SANTA RITA,2025,Feminicídio Consumado,0,30189.0,0.0
NOVO BARREIRO,2025,Feminicídio Consumado,0,4375.0,0.0
NOVO CABRAIS,2025,Feminicídio Consumado,0,3633.0,0.0
NOVO HAMBURGO,2025,Feminicídio Consumado,1,235802.0,0.424084613362058
NOVO MACHADO,2025,Feminicídio Consumado,0,3239.0,0.0
NOVO TIRADENTES,2025,Feminicídio Consumado,0,2187.0,0.0
NOVO XINGU,2025,Feminicídio Consumado,0,1677.0,0.0
OSORIO,2025,Feminicídio Consumado,0,48999.0,0.0
PAIM FILHO,2025,Feminicídio Consumado,0,3685.0,0.0
PALMARES DO SUL,2025,Feminicídio Consumado,0,13189.0,0.0
PALMEIRA DAS MISSOES,2025,Feminicídio Consumado,0,34227.0,0.0
PALMITINHO,2025,Feminicídio Consumado,0,8042.0,0.0
PANAMBI,2025,Feminicídio Consumado,0,45102.0,0.0
PANTANO GRANDE,2025,Feminicídio Consumado,0,10443.0,0.0
PARAI,2025,Feminicídio Consumado,0,7362.0,0.0
PARAISO DO SUL,2025,Feminicídio Consumado,0,6627.0,0.0
PARECI NOVO,2025,Feminicídio Consumado,0,4441.0,0.0
PAROBE,2025,Feminicídio Consumado,2,53569.0,3.7335025854505406
PASSA SETE,2025,Feminicídio Consumado,0,4024.0,0.0
PASSO DO SOBRADO,2025,Feminicídio Consumado,1,6155.0,16.246953696181965
PASSO FUNDO,2025,Feminicídio Consumado,0,214811.0,0.0
PAULO BENTO,2025,Feminicídio Consumado,0,2188.0,0.0
PAVERAMA,2025,Feminicídio Consumado,0,8146.0,0.0
PEDRAS ALTAS,2025,Feminicídio Consumado,0,2099.0,0.0
PEDRO OSORIO,2025,Feminicídio Consumado,0,7631.0,0.0
PEJUCARA,2025,Feminicídio Consumado,0,3817.0,0.0
PELOTAS,2025,Feminicídio Consumado,1,336150.0,0.2974862412613416
PICADA CAFE,2025,Feminicídio Consumado,0,5473.0,0.0
PINHAL,2025,Feminicídio Consumado,0,3039.0,0.0
PINHAL DA SERRA,2025,Feminicídio Consumado,0,2300.0,0.0
PINHAL GRANDE,2025,Feminicídio Consumado,0,3861.0,0.0
PINHEIRINHO DO VALE,2025,Feminicídio Consumado,0,4638.0,0.0
PINHEIRO MACHADO,2025,Feminicídio Consumado,0,11395.0,0.0
PINTO BANDEIRA,2025,Feminicídio Consumado,0,2785.0,0.0
PIRAPO,2025,Feminicídio Consumado,0,2255.0,0.0
